symbol,name,master_exchange,sector,industry,price_proxy,previous_close,share_volume,market_cap,one_yr_target,url,json_path,barchart_url,barchart_fetch_ok,barchart_fetch_round,barchart_fetch_error,barchart_implied_volatility,barchart_historical_volatility,barchart_iv_percentile,barchart_iv_rank,barchart_iv_high,barchart_iv_low,barchart_expected_move,barchart_missing_fields,stage1_step4_implied_volatility,stage1_step4_min_implied_volatility,stage1_step4_verdict,stage1_step4_fail_reason
OSCR,"Oscar Health, Inc.",NYSE,Health Care,Medical Specialities,22.14,22.14,5321105.0,6825801520.0,20.5,https://api.nasdaq.com/api/quote/OSCR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OSCR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/OSCR/overview,TRUE,0,,66.83,57.67,10.0,14.12,134.97,55.62,,,66.83,75.0,FAIL,implied_volatility_below_75.0
OTF,Blue Owl Technology Finance Corp.,NYSE,N/A,N/A,10.75,10.75,1996694.0,4917886629.0,14.0,https://api.nasdaq.com/api/quote/OTF/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OTF/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/OTF/overview,TRUE,2,,,,,,,,,"barchart_implied_volatility,barchart_historical_volatility,barchart_iv_percentile,barchart_iv_rank",,75.0,FAIL,missing_implied_volatility
OTIS,Otis Worldwide Corp,NYSE,Technology,Consumer Electronics/Appliances,71.63,71.63,3585944.0,27923018851.0,89.0,https://api.nasdaq.com/api/quote/OTIS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OTIS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/OTIS/overview,TRUE,0,,25.24,21.81,78.0,55.48,33.06,15.5,,,25.24,75.0,FAIL,implied_volatility_below_75.0
OUT,OUTFRONT Media Inc.,NYSE,Real Estate,Real Estate Investment Trusts,33.33,33.33,1095270.0,5915733936.0,37.5,https://api.nasdaq.com/api/quote/OUT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OUT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/OUT/overview,TRUE,0,,37.14,29.17,44.0,14.37,130.2,21.52,,,37.14,75.0,FAIL,implied_volatility_below_75.0
OVV,Ovintiv Inc.,NYSE,Energy,Oil & Gas Production,58.87,58.87,2306398.0,16605798000.0,68.0,https://api.nasdaq.com/api/quote/OVV/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OVV/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/OVV/overview,TRUE,0,,42.34,36.35,71.0,66.09,48.38,30.55,,,42.34,75.0,FAIL,implied_volatility_below_75.0
OWL,BLUE OWL CAPITAL INC.,NYSE,Finance,Investment Managers,10.2,10.2,15728238.0,15684046109.0,12.0,https://api.nasdaq.com/api/quote/OWL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OWL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/OWL/overview,TRUE,0,,51.35,57.51,63.0,47.41,75.3,29.77,,,51.35,75.0,FAIL,implied_volatility_below_75.0
OXY,OCCIDENTAL PETROLEUM CORP /DE/,NYSE,Energy,Oil & Gas Production,58.83,58.83,7923104.0,58494466766.0,64.0,https://api.nasdaq.com/api/quote/OXY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OXY/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/OXY/overview,TRUE,0,,38.3,43.99,81.0,64.84,45.98,24.14,,,38.3,75.0,FAIL,implied_volatility_below_75.0
PAAS,PAN AMERICAN SILVER CORP,NYSE,Basic Materials,Precious Metals,54.8,54.8,2549245.0,22731614012.0,73.0,https://api.nasdaq.com/api/quote/PAAS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PAAS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PAAS/overview,TRUE,0,,54.14,57.78,49.0,46.81,80.54,30.91,,,54.14,75.0,FAIL,implied_volatility_below_75.0
PATH,"UiPath, Inc.",NYSE,Technology,Computer Software: Prepackaged Software,10.57,10.57,39347027.0,5688446329.0,13.0,https://api.nasdaq.com/api/quote/PATH/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PATH/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PATH/overview,TRUE,0,,96.42,53.99,96.0,84.99,108.06,30.46,,,96.42,75.0,PASS,
PBA,PEMBINA PIPELINE CORP,NYSE,Energy,Oil & Gas Production,49.32,49.32,1713425.0,28823078308.0,47.52,https://api.nasdaq.com/api/quote/PBA/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PBA/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PBA/overview,TRUE,0,,21.25,20.14,15.0,31.79,35.69,14.52,,,21.25,75.0,FAIL,implied_volatility_below_75.0
PBF,PBF Energy Inc.,NYSE,Energy,Integrated oil Companies,39.07,39.07,2398252.0,4757183579.0,43.0,https://api.nasdaq.com/api/quote/PBF/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PBF/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PBF/overview,TRUE,0,,71.71,70.28,82.0,52.66,90.73,50.56,,,71.71,75.0,FAIL,implied_volatility_below_75.0
PBI,PITNEY BOWES INC /DE/,NYSE,Miscellaneous,Office Equipment/Supplies/Services,15.5,15.5,2141473.0,2065481731.0,16.5,https://api.nasdaq.com/api/quote/PBI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PBI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PBI/overview,TRUE,0,,36.63,46.82,7.0,6.01,72.28,34.35,,,36.63,75.0,FAIL,implied_volatility_below_75.0
PBR,PETROBRAS - PETROLEO BRASILEIRO SA,NYSE,Energy,Oil & Gas Production,20.03,20.03,10825671.0,128242890982.0,23.05,https://api.nasdaq.com/api/quote/PBR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PBR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PBR/overview,TRUE,0,,38.25,38.06,55.0,13.38,158.83,19.62,,,38.25,75.0,FAIL,implied_volatility_below_75.0
PCG,PG&E Corp,NYSE,Utilities,Power Generation,16.44,16.44,14144102.0,44192677564.0,23.0,https://api.nasdaq.com/api/quote/PCG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PCG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PCG/overview,TRUE,0,,32.11,26.65,43.0,21.15,65.34,23.2,,,32.11,75.0,FAIL,implied_volatility_below_75.0
PCOR,"PROCORE TECHNOLOGIES, INC.",NYSE,Technology,Computer Software: Prepackaged Software,46.38,46.38,2684570.0,7069206620.0,70.0,https://api.nasdaq.com/api/quote/PCOR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PCOR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PCOR/overview,TRUE,0,,55.05,62.24,72.0,60.87,70.28,31.35,,,55.05,75.0,FAIL,implied_volatility_below_75.0
PDI,PIMCO Dynamic Income Fund,NYSE,Finance,"Trusts, Except Educational, Religious, and Charitable",16.69,16.69,1893096.0,4037724900.0,,https://api.nasdaq.com/api/quote/PDI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PDI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PDI/overview,TRUE,2,,,,,,,,,"barchart_implied_volatility,barchart_historical_volatility,barchart_iv_percentile,barchart_iv_rank",,75.0,FAIL,missing_implied_volatility
PFE,PFIZER INC,NYSE,Health Care,Biotechnology: Pharmaceutical Preparations,25.95,25.95,22320057.0,147615603977.0,28.0,https://api.nasdaq.com/api/quote/PFE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PFE/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PFE/overview,TRUE,0,,22.0,16.78,12.0,23.59,34.15,18.25,,,22.0,75.0,FAIL,implied_volatility_below_75.0
PHG,KONINKLIJKE PHILIPS NV,NYSE,Health Care,Medical Electronics,27.15,27.15,1001851.0,25637236771.0,30.1,https://api.nasdaq.com/api/quote/PHG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PHG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PHG/overview,TRUE,0,,26.23,34.57,25.0,22.1,57.48,17.36,,,26.23,75.0,FAIL,implied_volatility_below_75.0
PINS,"PINTEREST, INC.",NYSE,Technology,"Computer Software: Programming, Data Processing",18.85,18.85,12786252.0,10805434838.0,27.5,https://api.nasdaq.com/api/quote/PINS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PINS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PINS/overview,TRUE,0,,49.64,50.38,47.0,35.53,81.45,32.12,,,49.64,75.0,FAIL,implied_volatility_below_75.0
PK,Park Hotels & Resorts Inc.,NYSE,Consumer Discretionary,Hotels/Resorts,11.46,11.46,5103765.0,2317674721.0,11.0,https://api.nasdaq.com/api/quote/PK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PK/overview,TRUE,0,,38.65,26.88,26.0,19.89,84.45,27.27,,,38.65,75.0,FAIL,implied_volatility_below_75.0
PL,Planet Labs PBC,NYSE,Technology,Radio And Television Broadcasting And Communications Equipment,42.48,42.48,9811856.0,15351709347.0,35.0,https://api.nasdaq.com/api/quote/PL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PL/overview,TRUE,0,,133.52,83.34,97.0,93.23,138.26,68.25,,,133.52,75.0,PASS,
PLNT,"Planet Fitness, Inc.",NYSE,Consumer Discretionary,Hotels/Resorts,50.48,50.48,1847364.0,4134996543.0,64.0,https://api.nasdaq.com/api/quote/PLNT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PLNT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PLNT/overview,TRUE,0,,48.99,114.66,86.0,60.48,63.54,26.71,,,48.99,75.0,FAIL,implied_volatility_below_75.0
POR,PORTLAND GENERAL ELECTRIC CO /OR/,NYSE,Utilities,Electric Utilities: Central,49.57,49.57,1831387.0,5765669148.0,51.0,https://api.nasdaq.com/api/quote/POR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/POR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/POR/overview,TRUE,0,,17.79,21.24,3.0,5.62,42.6,16.31,,,17.79,75.0,FAIL,implied_volatility_below_75.0
PPL,PPL Corp,NYSE,Utilities,Electric Utilities: Central,36.17,36.17,6548574.0,27325365148.0,42.0,https://api.nasdaq.com/api/quote/PPL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PPL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PPL/overview,TRUE,0,,19.64,18.95,45.0,41.97,24.29,16.28,,,19.64,75.0,FAIL,implied_volatility_below_75.0
PR,Permian Resources Corp,NYSE,Energy,Oil & Gas Production,20.43,20.43,7377887.0,17114169255.0,25.0,https://api.nasdaq.com/api/quote/PR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PR/overview,TRUE,0,,36.91,37.07,32.0,43.49,48.92,27.67,,,36.91,75.0,FAIL,implied_volatility_below_75.0
PRGO,PERRIGO Co plc,NYSE,Health Care,Biotechnology: Pharmaceutical Preparations,11.35,11.35,2283532.0,1552486379.0,15.0,https://api.nasdaq.com/api/quote/PRGO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PRGO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PRGO/overview,TRUE,0,,50.9,43.13,60.0,30.62,103.32,27.76,,,50.9,75.0,FAIL,implied_volatility_below_75.0
PRM,"Perimeter Solutions, Inc.",NYSE,Industrials,Major Chemicals,31.4,31.4,1266884.0,5073251659.0,37.0,https://api.nasdaq.com/api/quote/PRM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PRM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PRM/overview,TRUE,0,,49.25,54.8,48.0,37.8,80.76,30.09,,,49.25,75.0,FAIL,implied_volatility_below_75.0
PRMB,Primo Brands Corp,NYSE,Consumer Staples,Beverages (Production/Distribution),23.09,23.09,2870414.0,8523782521.0,27.5,https://api.nasdaq.com/api/quote/PRMB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PRMB/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PRMB/overview,TRUE,0,,37.2,46.65,28.0,23.16,69.79,27.38,,,37.2,75.0,FAIL,implied_volatility_below_75.0
PUMP,ProPetro Holding Corp.,NYSE,Energy,Oilfield Services/Equipment,17.44,17.44,7855530.0,2078357743.0,20.0,https://api.nasdaq.com/api/quote/PUMP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/PUMP/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/PUMP/overview,TRUE,0,,89.62,59.85,87.0,45.86,142.79,44.58,,,89.62,75.0,PASS,
QBTS,D-Wave Quantum Inc.,NYSE,Technology,EDP Services,25.74,25.74,141703219.0,10782085469.0,37.0,https://api.nasdaq.com/api/quote/QBTS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/QBTS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/QBTS/overview,TRUE,0,,116.74,137.15,83.0,48.78,159.78,75.74,,,116.74,75.0,PASS,
QGEN,QIAGEN N.V.,NYSE,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),34.89,34.89,1197071.0,7247649063.0,41.5,https://api.nasdaq.com/api/quote/QGEN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/QGEN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/QGEN/overview,TRUE,0,,38.99,43.49,59.0,41.07,65.79,20.32,,,38.99,75.0,FAIL,implied_volatility_below_75.0
QXO,"QXO, Inc.",NYSE,Consumer Discretionary,RETAIL: Building Materials,17.03,17.03,9522883.0,12088551060.0,30.0,https://api.nasdaq.com/api/quote/QXO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/QXO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/QXO/overview,TRUE,0,,60.6,62.44,82.0,75.85,66.05,43.49,,,60.6,75.0,FAIL,implied_volatility_below_75.0
RAL,Ralliant Corp,NYSE,Industrials,Industrial Machinery/Components,59.85,59.85,1332861.0,6889485259.0,65.0,https://api.nasdaq.com/api/quote/RAL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RAL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RAL/overview,TRUE,0,,43.95,59.22,12.0,25.14,68.98,35.55,,,43.95,75.0,FAIL,implied_volatility_below_75.0
RAMP,"LiveRamp Holdings, Inc.",NYSE,Technology,EDP Services,37.83,37.83,1627411.0,2379808504.0,38.25,https://api.nasdaq.com/api/quote/RAMP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RAMP/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RAMP/overview,TRUE,0,,7.69,75.22,1.0,1.06,67.34,7.05,,,7.69,75.0,FAIL,implied_volatility_below_75.0
RBLX,Roblox Corp,NYSE,Technology,Computer Software: Prepackaged Software,46.14,46.14,10135649.0,34481536359.0,62.0,https://api.nasdaq.com/api/quote/RBLX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RBLX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RBLX/overview,TRUE,0,,63.43,82.66,47.0,43.78,97.76,36.69,,,63.43,75.0,FAIL,implied_volatility_below_75.0
RBRK,"Rubrik, Inc.",NYSE,Technology,Computer Software: Prepackaged Software,64.79,64.79,2430289.0,13704876979.0,84.0,https://api.nasdaq.com/api/quote/RBRK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RBRK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RBRK/overview,TRUE,0,,89.38,54.09,92.0,85.74,97.71,39.26,,,89.38,75.0,PASS,
RCI,ROGERS COMMUNICATIONS INC,NYSE,Telecommunications,Cable & Other Pay Television Services,36.65,36.65,1388326.0,19772208575.0,44.0,https://api.nasdaq.com/api/quote/RCI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RCI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RCI/overview,TRUE,0,,31.66,40.34,66.0,33.98,54.93,19.68,,,31.66,75.0,FAIL,implied_volatility_below_75.0
RDN,RADIAN GROUP INC,NYSE,Finance,Property-Casualty Insurers,37.21,37.21,1441856.0,4830988871.0,43.0,https://api.nasdaq.com/api/quote/RDN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RDN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RDN/overview,TRUE,0,,27.9,27.58,29.0,24.36,81.39,10.68,,,27.9,75.0,FAIL,implied_volatility_below_75.0
RDW,Redwire Corp,NYSE,Industrials,Military/Government/Technical,15.35,15.35,55447735.0,3479088553.0,15.0,https://api.nasdaq.com/api/quote/RDW/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RDW/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RDW/overview,TRUE,0,,140.96,130.39,100.0,100.0,140.96,66.95,,,140.96,75.0,PASS,
RELX,RELX PLC,NYSE,Consumer Discretionary,Business Services,33.34,33.34,1705063.0,60209497110.0,47.9,https://api.nasdaq.com/api/quote/RELX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RELX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RELX/overview,TRUE,0,,43.03,30.38,48.0,25.9,105.69,21.13,,,43.03,75.0,FAIL,implied_volatility_below_75.0
REXR,"Rexford Industrial Realty, Inc.",NYSE,Real Estate,Real Estate Investment Trusts,36.06,36.06,2030033.0,8166481545.0,40.0,https://api.nasdaq.com/api/quote/REXR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/REXR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/REXR/overview,TRUE,0,,25.14,22.09,6.0,11.5,43.96,22.7,,,25.14,75.0,FAIL,implied_volatility_below_75.0
REZI,"RESIDEO TECHNOLOGIES, INC.",NYSE,Industrials,Wholesale Distributors,29.01,29.01,1001856.0,4355019238.0,49.0,https://api.nasdaq.com/api/quote/REZI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/REZI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/REZI/overview,TRUE,0,,52.57,70.64,52.0,44.61,78.48,31.7,,,52.57,75.0,FAIL,implied_volatility_below_75.0
RF,REGIONS FINANCIAL CORP,NYSE,Finance,Major Banks,27.71,27.71,9709594.0,23749552543.0,30.0,https://api.nasdaq.com/api/quote/RF/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RF/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RF/overview,TRUE,0,,27.39,20.37,41.0,31.73,42.08,20.57,,,27.39,75.0,FAIL,implied_volatility_below_75.0
RHI,ROBERT HALF INC.,NYSE,Consumer Discretionary,Professional Services,27.18,27.18,1784080.0,2793637916.0,25.0,https://api.nasdaq.com/api/quote/RHI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RHI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RHI/overview,TRUE,0,,54.8,61.08,77.0,41.16,83.37,34.81,,,54.8,75.0,FAIL,implied_volatility_below_75.0
RKT,"Rocket Companies, Inc.",NYSE,Finance,Finance: Consumer Services,13.87,13.87,17012538.0,39017835866.0,20.0,https://api.nasdaq.com/api/quote/RKT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RKT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RKT/overview,TRUE,0,,61.51,66.03,43.0,35.03,94.49,43.73,,,61.51,75.0,FAIL,implied_volatility_below_75.0
RNG,"RingCentral, Inc.",NYSE,Technology,EDP Services,42.22,42.22,1050623.0,3651203618.0,45.0,https://api.nasdaq.com/api/quote/RNG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RNG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RNG/overview,TRUE,0,,63.19,67.81,79.0,65.66,83.21,24.9,,,63.19,75.0,FAIL,implied_volatility_below_75.0
ROL,ROLLINS INC,NYSE,Consumer Discretionary,Diversified Commercial Services,53.02,53.02,2083160.0,25739047424.0,67.0,https://api.nasdaq.com/api/quote/ROL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ROL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ROL/overview,TRUE,0,,25.85,17.03,63.0,51.69,34.88,16.2,,,25.85,75.0,FAIL,implied_volatility_below_75.0
RRC,RANGE RESOURCES CORP,NYSE,Energy,Oil & Gas Production,41.14,41.14,2528397.0,9672293363.0,46.5,https://api.nasdaq.com/api/quote/RRC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RRC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RRC/overview,TRUE,0,,36.2,28.12,52.0,41.04,46.36,29.12,,,36.2,75.0,FAIL,implied_volatility_below_75.0
RSI,"Rush Street Interactive, Inc.",NYSE,Consumer Discretionary,Services-Misc. Amusement & Recreation,27.4,27.4,1558141.0,6297622332.0,30.0,https://api.nasdaq.com/api/quote/RSI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RSI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RSI/overview,TRUE,0,,54.71,52.8,59.0,40.5,77.47,39.21,,,54.71,75.0,FAIL,implied_volatility_below_75.0
RXO,"RXO, Inc.",NYSE,Consumer Discretionary,Transportation Services,24.36,24.36,2458556.0,4019108003.0,22.0,https://api.nasdaq.com/api/quote/RXO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RXO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RXO/overview,TRUE,0,,70.81,93.98,76.0,71.17,84.3,37.49,,,70.81,75.0,FAIL,implied_volatility_below_75.0
RYAN,"RYAN SPECIALTY HOLDINGS, INC.",NYSE,Finance,Specialty Insurers,33.31,33.31,1800302.0,8616389682.0,42.0,https://api.nasdaq.com/api/quote/RYAN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RYAN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RYAN/overview,TRUE,0,,44.55,56.67,66.0,47.94,65.41,25.34,,,44.55,75.0,FAIL,implied_volatility_below_75.0
RYN,RAYONIER INC,NYSE,Real Estate,Real Estate Investment Trusts,20.39,20.39,2520838.0,6123213460.0,25.0,https://api.nasdaq.com/api/quote/RYN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RYN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RYN/overview,TRUE,0,,26.02,20.65,30.0,14.37,55.25,21.12,,,26.02,75.0,FAIL,implied_volatility_below_75.0
S,"SentinelOne, Inc.",NYSE,Technology,Computer Software: Prepackaged Software,18.11,18.11,6993229.0,6389130054.0,18.0,https://api.nasdaq.com/api/quote/S/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/S/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/S/overview,TRUE,0,,72.15,43.82,93.0,84.01,79.16,35.35,,,72.15,75.0,FAIL,implied_volatility_below_75.0
SAN,"Banco Santander, S.A.",NYSE,Finance,Commercial Banks,12.33,12.33,16919740.0,177219450169.0,12.87,https://api.nasdaq.com/api/quote/SAN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SAN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SAN/overview,TRUE,0,,33.14,34.25,51.0,26.92,62.08,22.48,,,33.14,75.0,FAIL,implied_volatility_below_75.0
SARO,"StandardAero, Inc.",NYSE,Industrials,Aerospace,26.11,26.11,3700771.0,8890300531.0,35.0,https://api.nasdaq.com/api/quote/SARO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SARO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SARO/overview,TRUE,0,,44.01,44.67,42.0,41.04,73.26,23.66,,,44.01,75.0,FAIL,implied_volatility_below_75.0
SBH,"Sally Beauty Holdings, Inc.",NYSE,Consumer Discretionary,Other Specialty Stores,12.5,12.5,1052668.0,1203101008.0,17.0,https://api.nasdaq.com/api/quote/SBH/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SBH/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SBH/overview,TRUE,0,,52.82,44.23,34.0,20.87,103.48,39.46,,,52.82,75.0,FAIL,implied_volatility_below_75.0
SBSW,Sibanye Stillwater Ltd,NYSE,Basic Materials,Precious Metals,11.68,11.68,4364341.0,8095422375.0,17.0,https://api.nasdaq.com/api/quote/SBSW/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SBSW/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SBSW/overview,TRUE,0,,61.69,63.8,38.0,34.8,82.14,50.78,,,61.69,75.0,FAIL,implied_volatility_below_75.0
SEI,"Solaris Energy Infrastructure, Inc.",NYSE,Consumer Discretionary,Oil and Gas Field Machinery,73.43,73.43,1816019.0,5461963523.0,83.0,https://api.nasdaq.com/api/quote/SEI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SEI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SEI/overview,TRUE,0,,82.23,49.18,34.0,33.47,129.74,58.33,,,82.23,75.0,PASS,
